Time,Voltage 1,Voltage 2,Voltage 3, Voltage 4,Resistance 1,Resistance 2,Resistance 3,Resistance 4,
3338,0.66,2.96,1.99,3.21,83250,715623.5294,124868.7023,1997333.333,
3339,0.67,2.95,1.98,3.21,84832.69962,692828.5714,123300,1997333.333,
3340,0.67,2.94,1.98,3.21,84832.69962,671300,123300,1997333.333,
3341,0.66,2.96,1.98,3.21,83250,715623.5294,123300,1997333.333,
3342,0.67,2.95,1.99,3.23,84832.69962,692828.5714,124868.7023,2584000,
3343,0.67,2.95,1.99,3.23,84832.69962,692828.5714,124868.7023,2584000,
3344,0.66,2.97,2,3.24,83250,739800,126461.5385,3024000,
3345,0.68,2.96,1.98,3.23,86427.48092,715623.5294,123300,2584000,
3346,0.67,2.97,2,3.22,84832.69962,739800,126461.5385,2254000,
3347,0.66,2.95,1.98,3.22,83250,692828.5714,123300,2254000,
3348,0.66,2.97,1.98,3.23,83250,739800,123300,2584000,
3349,0.66,2.96,1.98,3.21,83250,715623.5294,123300,1997333.333,
3350,0.67,2.97,2,3.22,84832.69962,739800,126461.5385,2254000,
3351,0.66,2.96,2,3.22,83250,715623.5294,126461.5385,2254000,
3352,0.67,2.98,1.99,3.23,84832.69962,765487.5,124868.7023,2584000,
3353,0.67,2.95,2,3.23,84832.69962,692828.5714,126461.5385,2584000,
3354,0.67,2.96,2,3.23,84832.69962,715623.5294,126461.5385,2584000,
3355,0.67,2.94,1.99,3.22,84832.69962,671300,124868.7023,2254000,
3356,0.66,2.96,2,3.23,83250,715623.5294,126461.5385,2584000,
3357,0.66,2.95,2,3.22,83250,692828.5714,126461.5385,2254000,
3358,0.66,2.96,1.99,3.22,83250,715623.5294,124868.7023,2254000,
3359,0.67,2.96,1.99,3.22,84832.69962,715623.5294,124868.7023,2254000,
3360,0.66,2.96,1.99,3.22,83250,715623.5294,124868.7023,2254000,
3361,0.66,2.96,1.98,3.23,83250,715623.5294,123300,2584000,
3362,0.67,2.96,1.99,3.23,84832.69962,715623.5294,124868.7023,2584000,
3363,0.68,2.97,1.99,3.23,86427.48092,739800,124868.7023,2584000,
3364,0.66,2.96,1.98,3.23,83250,715623.5294,123300,2584000,
3365,0.67,2.98,1.98,3.23,84832.69962,765487.5,123300,2584000,
3366,0.67,2.96,1.99,3.24,84832.69962,715623.5294,124868.7023,3024000,
3367,0.66,2.97,2,3.22,83250,739800,126461.5385,2254000,
3368,0.66,2.98,2,3.23,83250,765487.5,126461.5385,2584000,
3369,0.67,2.96,1.99,3.22,84832.69962,715623.5294,124868.7023,2254000,
3370,0.67,2.97,2,3.21,84832.69962,739800,126461.5385,1997333.333,
3371,0.68,2.98,1.99,3.21,86427.48092,765487.5,124868.7023,1997333.333,
3372,0.66,2.96,2,3.21,83250,715623.5294,126461.5385,1997333.333,
3373,0.67,2.97,1.99,3.23,84832.69962,739800,124868.7023,2584000,
3374,0.66,2.98,1.98,3.22,83250,765487.5,123300,2254000,
3375,0.67,2.97,2,3.21,84832.69962,739800,126461.5385,1997333.333,
3376,0.67,2.96,1.99,3.22,84832.69962,715623.5294,124868.7023,2254000,
3377,0.67,2.96,1.99,3.22,84832.69962,715623.5294,124868.7023,2254000,
3378,0.66,2.97,1.98,3.23,83250,739800,123300,2584000,
3379,0.67,2.95,1.99,3.21,84832.69962,692828.5714,124868.7023,1997333.333,
3380,0.67,2.96,1.99,3.23,84832.69962,715623.5294,124868.7023,2584000,
3381,0.67,2.98,1.99,3.21,84832.69962,765487.5,124868.7023,1997333.333,
3382,0.67,2.98,1.99,3.23,84832.69962,765487.5,124868.7023,2584000,
3383,0.67,2.98,1.99,3.23,84832.69962,765487.5,124868.7023,2584000,
3384,0.66,2.96,2,3.24,83250,715623.5294,126461.5385,3024000,
3385,0.66,2.96,2,3.22,83250,715623.5294,126461.5385,2254000,
3386,0.67,2.96,2,3.23,84832.69962,715623.5294,126461.5385,2584000,
3387,0.68,2.96,2,3.22,86427.48092,715623.5294,126461.5385,2254000,
3388,0.66,2.98,1.99,3.22,83250,765487.5,124868.7023,2254000,
3389,0.66,2.98,2,3.23,83250,765487.5,126461.5385,2584000,
3390,0.67,2.97,2,3.22,84832.69962,739800,126461.5385,2254000,
3391,0.68,2.95,2,3.23,86427.48092,692828.5714,126461.5385,2584000,
3392,0.67,2.97,2,3.23,84832.69962,739800,126461.5385,2584000,
3393,0.67,2.97,2,3.21,84832.69962,739800,126461.5385,1997333.333,
3394,0.67,2.96,2,3.24,84832.69962,715623.5294,126461.5385,3024000,
3395,0.66,2.96,1.99,3.23,83250,715623.5294,124868.7023,2584000,
3396,0.67,2.97,2,3.22,84832.69962,739800,126461.5385,2254000,
3397,0.67,2.97,2,3.23,84832.69962,739800,126461.5385,2584000,
3398,0.67,2.98,2,3.22,84832.69962,765487.5,126461.5385,2254000,
3399,0.67,2.98,2,3.22,84832.69962,765487.5,126461.5385,2254000,
3400,0.66,2.98,2,3.23,83250,765487.5,126461.5385,2584000,
3401,0.67,2.96,2,3.23,84832.69962,715623.5294,126461.5385,2584000,
3402,0.67,2.96,2,3.22,84832.69962,715623.5294,126461.5385,2254000,
3403,0.68,2.97,1.99,3.23,86427.48092,739800,124868.7023,2584000,
3404,0.66,2.96,1.99,3.22,83250,715623.5294,124868.7023,2254000,
3405,0.66,2.98,2,3.22,83250,765487.5,126461.5385,2254000,
3406,0.66,2.97,2,3.22,83250,739800,126461.5385,2254000,
3407,0.66,2.97,2.01,3.23,83250,739800,128079.0698,2584000,
3408,0.67,2.98,2,3.22,84832.69962,765487.5,126461.5385,2254000,
3409,0.67,2.97,2,3.21,84832.69962,739800,126461.5385,1997333.333,
3410,0.67,2.97,2,3.22,84832.69962,739800,126461.5385,2254000,
3411,0.67,2.98,2,3.22,84832.69962,765487.5,126461.5385,2254000,
3412,0.67,2.96,2,3.22,84832.69962,715623.5294,126461.5385,2254000,
3413,0.67,2.96,2,3.22,84832.69962,715623.5294,126461.5385,2254000,
3414,0.67,2.97,2,3.22,84832.69962,739800,126461.5385,2254000,
3415,0.67,2.98,2.01,3.21,84832.69962,765487.5,128079.0698,1997333.333,
3416,0.67,2.96,1.99,3.21,84832.69962,715623.5294,124868.7023,1997333.333,
3417,0.67,2.99,2.01,3.23,84832.69962,792832.2581,128079.0698,2584000,
3418,0.68,2.98,1.99,3.23,86427.48092,765487.5,124868.7023,2584000,
3419,0.67,2.97,2.01,3.21,84832.69962,739800,128079.0698,1997333.333,
3420,0.67,2.98,2,3.22,84832.69962,765487.5,126461.5385,2254000,
3421,0.66,2.98,2,3.21,83250,765487.5,126461.5385,1997333.333,
3422,0.67,2.98,2,3.23,84832.69962,765487.5,126461.5385,2584000,
3423,0.67,2.96,2.01,3.22,84832.69962,715623.5294,128079.0698,2254000,
3424,0.66,2.97,2,3.24,83250,739800,126461.5385,3024000,
3425,0.67,2.97,2,3.22,84832.69962,739800,126461.5385,2254000,
3426,0.66,2.97,2,3.21,83250,739800,126461.5385,1997333.333,
3427,0.67,2.97,2,3.24,84832.69962,739800,126461.5385,3024000,
3428,0.67,2.97,2.01,3.23,84832.69962,739800,128079.0698,2584000,
3429,0.66,2.98,2.01,3.21,83250,765487.5,128079.0698,1997333.333,
3430,0.66,2.97,2.01,3.21,83250,739800,128079.0698,1997333.333,
3431,0.66,2.98,2.01,3.21,83250,765487.5,128079.0698,1997333.333,
3432,0.66,2.97,2,3.23,83250,739800,126461.5385,2584000,
3433,0.66,2.96,2.01,3.23,83250,715623.5294,128079.0698,2584000,
3434,0.66,2.96,2,3.24,83250,715623.5294,126461.5385,3024000,
3435,0.67,2.97,2.01,3.22,84832.69962,739800,128079.0698,2254000,
3436,0.66,2.99,1.99,3.22,83250,792832.2581,124868.7023,2254000,
3437,0.66,2.98,2,3.22,83250,765487.5,126461.5385,2254000,
3438,0.66,2.98,2.01,3.23,83250,765487.5,128079.0698,2584000,
3439,0.67,2.98,2,3.21,84832.69962,765487.5,126461.5385,1997333.333,
3440,0.67,2.97,2.01,3.21,84832.69962,739800,128079.0698,1997333.333,
3441,0.67,2.98,2,3.21,84832.69962,765487.5,126461.5385,1997333.333,
3442,0.66,2.98,2.01,3.22,83250,765487.5,128079.0698,2254000,
3443,0.66,2.97,2,3.23,83250,739800,126461.5385,2584000,
3444,0.66,2.97,2,3.21,83250,739800,126461.5385,1997333.333,
3445,0.67,2.97,2,3.22,84832.69962,739800,126461.5385,2254000,
3446,0.67,2.98,2,3.23,84832.69962,765487.5,126461.5385,2584000,
3447,0.66,2.97,2.01,3.23,83250,739800,128079.0698,2584000,
3448,0.66,2.98,2,3.23,83250,765487.5,126461.5385,2584000,
3449,0.66,2.99,2.01,3.23,83250,792832.2581,128079.0698,2584000,
3450,0.67,2.97,2.01,3.21,84832.69962,739800,128079.0698,1997333.333,
3451,0.67,2.99,2.01,3.21,84832.69962,792832.2581,128079.0698,1997333.333,
3452,0.67,2.97,2,3.2,84832.69962,739800,126461.5385,1792000,
3453,0.67,2.99,2.01,3.24,84832.69962,792832.2581,128079.0698,3024000,
3454,0.66,2.98,2,3.24,83250,765487.5,126461.5385,3024000,
3455,0.67,2.97,2,3.21,84832.69962,739800,126461.5385,1997333.333,
3456,0.67,2.98,2,3.21,84832.69962,765487.5,126461.5385,1997333.333,
3457,0.66,2.97,2.02,3.22,83250,739800,129721.875,2254000,
3458,0.67,2.96,2,3.21,84832.69962,715623.5294,126461.5385,1997333.333,
3459,0.67,2.98,2.02,3.22,84832.69962,765487.5,129721.875,2254000,
3460,0.66,2.98,2,3.22,83250,765487.5,126461.5385,2254000,
3461,0.66,2.97,2.01,3.22,83250,739800,128079.0698,2254000,
3462,0.67,2.98,2,3.22,84832.69962,765487.5,126461.5385,2254000,
3463,0.67,2.98,2.01,3.21,84832.69962,765487.5,128079.0698,1997333.333,
3464,0.66,2.97,2.01,3.24,83250,739800,128079.0698,3024000,
3465,0.67,2.96,2,3.23,84832.69962,715623.5294,126461.5385,2584000,
3466,0.67,2.98,2,3.24,84832.69962,765487.5,126461.5385,3024000,
3467,0.66,2.98,2.02,3.22,83250,765487.5,129721.875,2254000,
3468,0.66,2.99,2.01,3.21,83250,792832.2581,128079.0698,1997333.333,
3469,0.66,2.97,2,3.23,83250,739800,126461.5385,2584000,
3470,0.67,2.99,2.01,3.22,84832.69962,792832.2581,128079.0698,2254000,
3471,0.67,3,2.01,3.23,84832.69962,822000,128079.0698,2584000,
3472,0.67,2.97,2.01,3.23,84832.69962,739800,128079.0698,2584000,
3473,0.67,2.96,2.02,3.21,84832.69962,715623.5294,129721.875,1997333.333,
3474,0.67,2.99,2,3.23,84832.69962,792832.2581,126461.5385,2584000,
3475,0.67,2.97,2.01,3.21,84832.69962,739800,128079.0698,1997333.333,
3476,0.68,2.98,2.01,3.22,86427.48092,765487.5,128079.0698,2254000,
3477,0.67,2.99,2.01,3.23,84832.69962,792832.2581,128079.0698,2584000,
3478,0.67,2.98,2.02,3.21,84832.69962,765487.5,129721.875,1997333.333,
3479,0.67,2.97,2.01,3.22,84832.69962,739800,128079.0698,2254000,
3480,0.68,2.99,2.02,3.22,86427.48092,792832.2581,129721.875,2254000,
3481,0.67,2.97,2,3.21,84832.69962,739800,126461.5385,1997333.333,
3482,0.67,2.97,2,3.23,84832.69962,739800,126461.5385,2584000,
3483,0.67,2.96,2.01,3.22,84832.69962,715623.5294,128079.0698,2254000,
3484,0.67,2.96,2,3.23,84832.69962,715623.5294,126461.5385,2584000,
3485,0.66,2.97,2.01,3.23,83250,739800,128079.0698,2584000,
3486,0.66,2.98,2.02,3.21,83250,765487.5,129721.875,1997333.333,
3487,0.67,2.99,2.02,3.22,84832.69962,792832.2581,129721.875,2254000,
3488,0.67,2.97,2.01,3.24,84832.69962,739800,128079.0698,3024000,
3489,0.67,2.98,2.01,3.23,84832.69962,765487.5,128079.0698,2584000,
3490,0.67,2.97,2.01,3.22,84832.69962,739800,128079.0698,2254000,
3491,0.66,2.96,2.02,3.23,83250,715623.5294,129721.875,2584000,
3492,0.67,2.98,2.01,3.22,84832.69962,765487.5,128079.0698,2254000,
3493,0.66,2.96,2.01,3.21,83250,715623.5294,128079.0698,1997333.333,
3494,0.66,2.99,2.01,3.23,83250,792832.2581,128079.0698,2584000,
3495,0.68,2.97,2.01,3.22,86427.48092,739800,128079.0698,2254000,
3496,0.67,2.99,2.01,3.24,84832.69962,792832.2581,128079.0698,3024000,
3497,0.66,2.99,2.01,3.24,83250,792832.2581,128079.0698,3024000,
3498,0.67,3,2.01,3.22,84832.69962,822000,128079.0698,2254000,
3499,0.67,2.98,2.01,3.23,84832.69962,765487.5,128079.0698,2584000,
3500,0.67,2.97,2.02,3.24,84832.69962,739800,129721.875,3024000,
3501,0.66,2.99,2.01,3.23,83250,792832.2581,128079.0698,2584000,
3502,0.66,2.98,2.01,3.23,83250,765487.5,128079.0698,2584000,
3503,0.67,2.96,2.02,3.21,84832.69962,715623.5294,129721.875,1997333.333,
3504,0.66,2.97,2,3.22,83250,739800,126461.5385,2254000,
3505,0.66,2.97,2.02,3.22,83250,739800,129721.875,2254000,
3506,0.66,2.97,2.02,3.22,83250,739800,129721.875,2254000,
3507,0.66,2.99,2.02,3.23,83250,792832.2581,129721.875,2584000,
3508,0.66,2.99,2.02,3.21,83250,792832.2581,129721.875,1997333.333,
3509,0.67,2.98,2.01,3.23,84832.69962,765487.5,128079.0698,2584000,
3510,0.67,2.98,2.02,3.21,84832.69962,765487.5,129721.875,1997333.333,
3511,0.66,2.97,2.02,3.23,83250,739800,129721.875,2584000,
3512,0.67,2.99,2.02,3.21,84832.69962,792832.2581,129721.875,1997333.333,
3513,0.66,2.98,2.01,3.24,83250,765487.5,128079.0698,3024000,
3514,0.66,2.98,2.02,3.24,83250,765487.5,129721.875,3024000,
3515,0.67,2.98,2.03,3.22,84832.69962,765487.5,131390.5512,2254000,
3516,0.66,2.99,2.01,3.21,83250,792832.2581,128079.0698,1997333.333,
3517,0.66,2.99,2.01,3.23,83250,792832.2581,128079.0698,2584000,
3518,0.67,3,2.01,3.22,84832.69962,822000,128079.0698,2254000,
3519,0.66,2.98,2.02,3.23,83250,765487.5,129721.875,2584000,
3520,0.66,2.99,2.01,3.23,83250,792832.2581,128079.0698,2584000,
3521,0.66,2.98,2.02,3.21,83250,765487.5,129721.875,1997333.333,
3522,0.66,2.99,2.03,3.23,83250,792832.2581,131390.5512,2584000,
3523,0.67,3,2.02,3.23,84832.69962,822000,129721.875,2584000,
3524,0.67,2.97,2.02,3.23,84832.69962,739800,129721.875,2584000,
3525,0.66,2.99,2.02,3.23,83250,792832.2581,129721.875,2584000,
3526,0.67,3,2.03,3.23,84832.69962,822000,131390.5512,2584000,
3527,0.66,2.98,2.02,3.23,83250,765487.5,129721.875,2584000,
3528,0.66,3,2.01,3.23,83250,822000,128079.0698,2584000,
3529,0.67,2.99,2.02,3.22,84832.69962,792832.2581,129721.875,2254000,
3530,0.66,2.99,2.03,3.21,83250,792832.2581,131390.5512,1997333.333,
3531,0.67,3,2.03,3.23,84832.69962,822000,131390.5512,2584000,
3532,0.67,3,2.03,3.2,84832.69962,822000,131390.5512,1792000,
3533,0.66,2.98,2.03,3.21,83250,765487.5,131390.5512,1997333.333,
3534,0.67,2.99,2.02,3.21,84832.69962,792832.2581,129721.875,1997333.333,
3535,0.66,2.98,2.03,3.21,83250,765487.5,131390.5512,1997333.333,
3536,0.66,2.98,2.02,3.21,83250,765487.5,129721.875,1997333.333,
3537,0.67,2.99,2.03,3.23,84832.69962,792832.2581,131390.5512,2584000,
3538,0.66,3.01,2.02,3.22,83250,853179.3103,129721.875,2254000,
3539,0.66,2.97,2.02,3.21,83250,739800,129721.875,1997333.333,
3540,0.67,3,2.02,3.21,84832.69962,822000,129721.875,1997333.333,
3541,0.66,3,2.02,3.24,83250,822000,129721.875,3024000,
3542,0.66,3,2.03,3.22,83250,822000,131390.5512,2254000,
3543,0.67,3,2.02,3.23,84832.69962,822000,129721.875,2584000,
3544,0.66,2.98,2.02,3.23,83250,765487.5,129721.875,2584000,
3545,0.66,2.99,2.03,3.21,83250,792832.2581,131390.5512,1997333.333,
3546,0.66,3,2.02,3.22,83250,822000,129721.875,2254000,
3547,0.66,2.99,2.03,3.21,83250,792832.2581,131390.5512,1997333.333,
3548,0.67,2.99,2.02,3.23,84832.69962,792832.2581,129721.875,2584000,
3549,0.67,3,2.04,3.23,84832.69962,822000,133085.7143,2584000,
3550,0.66,2.99,2.03,3.22,83250,792832.2581,131390.5512,2254000,
3551,0.67,3,2.03,3.21,84832.69962,822000,131390.5512,1997333.333,
3552,0.68,3,2.02,3.21,86427.48092,822000,129721.875,1997333.333,
3553,0.66,3,2.03,3.21,83250,822000,131390.5512,1997333.333,
3554,0.67,2.99,2.03,3.23,84832.69962,792832.2581,131390.5512,2584000,
3555,0.66,3.01,2.04,3.21,83250,853179.3103,133085.7143,1997333.333,
3556,0.66,2.98,2.03,3.24,83250,765487.5,131390.5512,3024000,
3557,0.67,2.99,2.02,3.23,84832.69962,792832.2581,129721.875,2584000,
3558,0.66,3,2.03,3.23,83250,822000,131390.5512,2584000,
3559,0.66,3.01,2.03,3.23,83250,853179.3103,131390.5512,2584000,
3560,0.66,3,2.03,3.23,83250,822000,131390.5512,2584000,
3561,0.67,3,2.04,3.22,84832.69962,822000,133085.7143,2254000,
3562,0.67,2.97,2.03,3.22,84832.69962,739800,131390.5512,2254000,
3563,0.66,2.99,2.02,3.22,83250,792832.2581,129721.875,2254000,
3564,0.66,2.98,2.03,3.22,83250,765487.5,131390.5512,2254000,
3565,0.66,2.98,2.02,3.23,83250,765487.5,129721.875,2584000,
3566,0.67,2.99,2.03,3.23,84832.69962,792832.2581,131390.5512,2584000,
3567,0.66,3,2.03,3.23,83250,822000,131390.5512,2584000,
3568,0.66,2.99,2.04,3.23,83250,792832.2581,133085.7143,2584000,
3569,0.67,2.99,2.03,3.23,84832.69962,792832.2581,131390.5512,2584000,
3570,0.66,2.98,2.02,3.23,83250,765487.5,129721.875,2584000,
3571,0.66,2.99,2.03,3.23,83250,792832.2581,131390.5512,2584000,
3572,0.66,2.98,2.01,3.22,83250,765487.5,128079.0698,2254000,
3573,0.66,3.01,2.04,3.23,83250,853179.3103,133085.7143,2584000,
3574,0.66,3,2.03,3.22,83250,822000,131390.5512,2254000,
3575,0.67,3,2.03,3.21,84832.69962,822000,131390.5512,1997333.333,
3576,0.66,3,2.04,3.23,83250,822000,133085.7143,2584000,
3577,0.66,3,2.02,3.21,83250,822000,129721.875,1997333.333,
3578,0.67,3,2.04,3.22,84832.69962,822000,133085.7143,2254000,
3579,0.66,3,2.03,3.22,83250,822000,131390.5512,2254000,
3580,0.67,3,2.03,3.22,84832.69962,822000,131390.5512,2254000,
3581,0.67,2.99,2.05,3.21,84832.69962,792832.2581,134808,1997333.333,
3582,0.66,3,2.02,3.22,83250,822000,129721.875,2254000,
3583,0.66,3,2.02,3.23,83250,822000,129721.875,2584000,
3584,0.67,3,2.03,3.21,84832.69962,822000,131390.5512,1997333.333,
3585,0.66,3,2.03,3.22,83250,822000,131390.5512,2254000,
3586,0.66,2.98,2.04,3.23,83250,765487.5,133085.7143,2584000,
3587,0.67,3,2.03,3.21,84832.69962,822000,131390.5512,1997333.333,
3588,0.67,2.99,2.04,3.22,84832.69962,792832.2581,133085.7143,2254000,
3589,0.65,2.98,2.02,3.21,81679.24528,765487.5,129721.875,1997333.333,
3590,0.66,3,2.03,3.24,83250,822000,131390.5512,3024000,
3591,0.66,3,2.03,3.2,83250,822000,131390.5512,1792000,
3592,0.65,3.01,2.04,3.22,81679.24528,853179.3103,133085.7143,2254000,
3593,0.66,3,2.05,3.21,83250,822000,134808,1997333.333,
3594,0.65,2.99,2.02,3.23,81679.24528,792832.2581,129721.875,2584000,
3595,0.65,2.98,2.03,3.22,81679.24528,765487.5,131390.5512,2254000,
3596,0.65,2.99,2.04,3.21,81679.24528,792832.2581,133085.7143,1997333.333,
3597,0.66,2.99,2.04,3.23,83250,792832.2581,133085.7143,2584000,
3598,0.66,3,2.05,3.24,83250,822000,134808,3024000,
3599,0.66,2.99,2.05,3.21,83250,792832.2581,134808,1997333.333,
3600,0.66,3,2.03,3.22,83250,822000,131390.5512,2254000,
3601,0.65,3,2.04,3.23,81679.24528,822000,133085.7143,2584000,
3602,0.66,3.01,2.04,3.24,83250,853179.3103,133085.7143,3024000,
3603,0.67,2.99,2.03,3.23,84832.69962,792832.2581,131390.5512,2584000,
3604,0.67,3,2.02,3.24,84832.69962,822000,129721.875,3024000,
3605,0.67,2.99,2.04,3.23,84832.69962,792832.2581,133085.7143,2584000,
3606,0.65,2.99,2.03,3.23,81679.24528,792832.2581,131390.5512,2584000,
3607,0.65,2.98,2.04,3.21,81679.24528,765487.5,133085.7143,1997333.333,
3608,0.66,3,2.02,3.22,83250,822000,129721.875,2254000,
3609,0.65,2.99,2.03,3.22,81679.24528,792832.2581,131390.5512,2254000,
3610,0.65,3.01,2.04,3.23,81679.24528,853179.3103,133085.7143,2584000,
3611,0.66,2.99,2.02,3.23,83250,792832.2581,129721.875,2584000,
3612,0.66,2.99,2.04,3.23,83250,792832.2581,133085.7143,2584000,
3613,0.66,3.01,2.03,3.22,83250,853179.3103,131390.5512,2254000,
3614,0.65,2.99,2.04,3.22,81679.24528,792832.2581,133085.7143,2254000,
3615,0.65,2.99,2.03,3.22,81679.24528,792832.2581,131390.5512,2254000,
3616,0.65,3,2.03,3.22,81679.24528,822000,131390.5512,2254000,
3617,0.66,3,2.04,3.22,83250,822000,133085.7143,2254000,
3618,0.65,3,2.05,3.22,81679.24528,822000,134808,2254000,
3619,0.65,3.02,2.04,3.23,81679.24528,886585.7143,133085.7143,2584000,
3620,0.66,2.99,2.02,3.23,83250,792832.2581,129721.875,2584000,
3621,0.66,3,2.03,3.23,83250,822000,131390.5512,2584000,
3622,0.66,3,2.03,3.23,83250,822000,131390.5512,2584000,
3623,0.66,3,2.03,3.22,83250,822000,131390.5512,2254000,
3624,0.66,3,2.04,3.23,83250,822000,133085.7143,2584000,
3625,0.66,3,2.04,3.23,83250,822000,133085.7143,2584000,
3626,0.67,2.99,2.03,3.21,84832.69962,792832.2581,131390.5512,1997333.333,
3627,0.66,2.99,2.04,3.21,83250,792832.2581,133085.7143,1997333.333,
3628,0.65,3,2.04,3.22,81679.24528,822000,133085.7143,2254000,
3629,0.66,3,2.04,3.22,83250,822000,133085.7143,2254000,
3630,0.66,3,2.04,3.22,83250,822000,133085.7143,2254000,
3631,0.66,2.98,2.03,3.21,83250,765487.5,131390.5512,1997333.333,
3632,0.66,2.99,2.03,3.22,83250,792832.2581,131390.5512,2254000,
3633,0.66,3.01,2.04,3.24,83250,853179.3103,133085.7143,3024000,
3634,0.66,3.01,2.04,3.21,83250,853179.3103,133085.7143,1997333.333,
3635,0.65,3,2.04,3.21,81679.24528,822000,133085.7143,1997333.333,
3636,0.66,2.99,2.03,3.21,83250,792832.2581,131390.5512,1997333.333,
3637,0.66,3,2.04,3.23,83250,822000,133085.7143,2584000,
3638,0.66,3,2.05,3.23,83250,822000,134808,2584000,
3639,0.66,2.99,2.03,3.22,83250,792832.2581,131390.5512,2254000,
3640,0.66,3.01,2.03,3.22,83250,853179.3103,131390.5512,2254000,
3641,0.66,3,2.04,3.22,83250,822000,133085.7143,2254000,
3642,0.65,3.01,2.03,3.21,81679.24528,853179.3103,131390.5512,1997333.333,
3643,0.66,3.03,2.04,3.22,83250,922466.6667,133085.7143,2254000,
3644,0.66,3.01,2.04,3.22,83250,853179.3103,133085.7143,2254000,
3645,0.67,3.01,2.04,3.22,84832.69962,853179.3103,133085.7143,2254000,
3646,0.66,3,2.04,3.23,83250,822000,133085.7143,2584000,
3647,0.67,3.01,2.04,3.21,84832.69962,853179.3103,133085.7143,1997333.333,
3648,0.67,3,2.03,3.23,84832.69962,822000,131390.5512,2584000,
3649,0.67,3,2.04,3.21,84832.69962,822000,133085.7143,1997333.333,
3650,0.65,3.01,2.03,3.22,81679.24528,853179.3103,131390.5512,2254000,
3651,0.66,2.99,2.05,3.23,83250,792832.2581,134808,2584000,
3652,0.66,3,2.04,3.22,83250,822000,133085.7143,2254000,
3653,0.65,3.02,2.05,3.23,81679.24528,886585.7143,134808,2584000,
3654,0.66,3.02,2.03,3.23,83250,886585.7143,131390.5512,2584000,
3655,0.67,3.01,2.05,3.22,84832.69962,853179.3103,134808,2254000,
3656,0.66,3,2.04,3.23,83250,822000,133085.7143,2584000,
3657,0.66,3.01,2.04,3.22,83250,853179.3103,133085.7143,2254000,
3658,0.66,3.02,2.03,3.22,83250,886585.7143,131390.5512,2254000,
3659,0.66,3.01,2.04,3.23,83250,853179.3103,133085.7143,2584000,
3660,0.65,3.01,2.04,3.23,81679.24528,853179.3103,133085.7143,2584000,
3661,0.65,3,2.04,3.21,81679.24528,822000,133085.7143,1997333.333,
3662,0.66,3.01,2.03,3.22,83250,853179.3103,131390.5512,2254000,
3663,0.66,3.01,2.04,3.23,83250,853179.3103,133085.7143,2584000,
3664,0.66,3.02,2.04,3.23,83250,886585.7143,133085.7143,2584000,
3665,0.66,3.01,2.04,3.22,83250,853179.3103,133085.7143,2254000,
3666,0.66,3.01,2.03,3.22,83250,853179.3103,131390.5512,2254000,
3667,0.65,3,2.04,3.23,81679.24528,822000,133085.7143,2584000,
3668,0.65,3,2.04,3.23,81679.24528,822000,133085.7143,2584000,
3669,0.66,3.01,2.05,3.21,83250,853179.3103,134808,1997333.333,
3670,0.67,3.01,2.04,3.22,84832.69962,853179.3103,133085.7143,2254000,
3671,0.65,3.02,2.05,3.22,81679.24528,886585.7143,134808,2254000,
3672,0.66,3.01,2.03,3.23,83250,853179.3103,131390.5512,2584000,
3673,0.66,3.01,2.05,3.22,83250,853179.3103,134808,2254000,
3674,0.65,3,2.04,3.24,81679.24528,822000,133085.7143,3024000,
3675,0.66,3.02,2.04,3.22,83250,886585.7143,133085.7143,2254000,
3676,0.65,3.02,2.05,3.22,81679.24528,886585.7143,134808,2254000,
3677,0.67,3.02,2.05,3.24,84832.69962,886585.7143,134808,3024000,
3678,0.66,3.01,2.06,3.22,83250,853179.3103,136558.0645,2254000,
3679,0.66,3.02,2.04,3.23,83250,886585.7143,133085.7143,2584000,
3680,0.67,3,2.05,3.21,84832.69962,822000,134808,1997333.333,
3681,0.66,3.02,2.04,3.23,83250,886585.7143,133085.7143,2584000,
3682,0.66,3.03,2.05,3.23,83250,922466.6667,134808,2584000,
3683,0.66,3.02,2.05,3.21,83250,886585.7143,134808,1997333.333,
3684,0.66,3.03,2.06,3.22,83250,922466.6667,136558.0645,2254000,
3685,0.66,3.02,2.05,3.23,83250,886585.7143,134808,2584000,
3686,0.66,3.01,2.04,3.21,83250,853179.3103,133085.7143,1997333.333,
3687,0.65,3,2.06,3.23,81679.24528,822000,136558.0645,2584000,
3688,0.66,3,2.05,3.23,83250,822000,134808,2584000,
3689,0.66,3,2.04,3.21,83250,822000,133085.7143,1997333.333,
3690,0.66,3,2.05,3.23,83250,822000,134808,2584000,
3691,0.64,3.02,2.05,3.23,80120.30075,886585.7143,134808,2584000,
3692,0.66,3.01,2.05,3.24,83250,853179.3103,134808,3024000,
3693,0.66,3.02,2.06,3.21,83250,886585.7143,136558.0645,1997333.333,
3694,0.66,3,2.04,3.23,83250,822000,133085.7143,2584000,
3695,0.64,3.02,2.05,3.24,80120.30075,886585.7143,134808,3024000,
3696,0.66,3.03,2.05,3.22,83250,922466.6667,134808,2254000,
3697,0.66,3.02,2.05,3.23,83250,886585.7143,134808,2584000,
3698,0.66,3,2.04,3.23,83250,822000,133085.7143,2584000,
3699,0.66,3,2.05,3.21,83250,822000,134808,1997333.333,
